"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"ko04310"	"Wnt signaling pathway"	"5/858"	"27/3833"	0.755724413334053	0.999993806892627	0.933008575808911	"CP6g6020/CP3g3067/CP10g8501/CP7g7212/CP14g9339"	5
"ko04657"	"IL-17 signaling pathway"	"3/858"	"17/3833"	0.768857165145002	0.999993806892627	0.933008575808911	"CP7g7212/CP4g4462/CP2g2085"	3
"ko04624"	"Toll and Imd signaling pathway"	"6/858"	"33/3833"	0.781181004702076	0.999993806892627	0.933008575808911	"CP2g2196/CP6g6008/CP10g8411/CP2g2415/CP2g1801/CP3g2916"	6
"ko00520"	"Amino sugar and nucleotide sugar metabolism"	"11/858"	"58/3833"	0.781421694365292	0.999993806892627	0.933008575808911	"CP5g5391/CP15g9775/CP2g1904/CP1g869/CP5g4549/CP5g4927/CP10g8323/CP1g776/CP4g4298/CP14g9416/CP14g9420"	11
"ko00591"	"Linoleic acid metabolism"	"1/858"	"6/3833"	0.781627367996295	0.999993806892627	0.933008575808911	"CP2g1783"	1
"ko04012"	"ErbB signaling pathway"	"1/858"	"6/3833"	0.781627367996295	0.999993806892627	0.933008575808911	"CP7g7212"	1
"ko04658"	"Th1 and Th2 cell differentiation"	"1/858"	"6/3833"	0.781627367996295	0.999993806892627	0.933008575808911	"CP14g9339"	1
"ko04750"	"Inflammatory mediator regulation of TRP channels"	"2/858"	"12/3833"	0.787244162042086	0.999993806892627	0.933008575808911	"CP9g7683/CP10g8367"	2
"ko04115"	"p53 signaling pathway"	"4/858"	"23/3833"	0.79137785136335	0.999993806892627	0.933008575808911	"CP10g8274/CP6g5684/CP6g5822/CP7g6932"	4
"ko04512"	"ECM-receptor interaction"	"4/858"	"23/3833"	0.79137785136335	0.999993806892627	0.933008575808911	"CP4g3969/CP4g4233/CP10g8566/CP4g3786"	4
"ko03050"	"Proteasome"	"8/858"	"44/3833"	0.801093116317989	0.999993806892627	0.933008575808911	"CP3g3428/CP2g2387/CP2g2282/CP6g5613/CP2g1837/CP4g4129/CP5g5147/CP4g4065"	8
"ko00983"	"Drug metabolism - other enzymes"	"7/858"	"39/3833"	0.80284418425648	0.999993806892627	0.933008575808911	"CP6g5977/CP2g2371/CP4g4323/CP5g5388/CP1g151/CP7g6932/CP11g7899"	7
"ko04915"	"Estrogen signaling pathway"	"7/858"	"39/3833"	0.80284418425648	0.999993806892627	0.933008575808911	"CP10g8411/CP2g1801/CP10g8367/CP9g7626/CP2g2085/CP9g7576/CP2g1784"	7
"ko04720"	"Long-term potentiation"	"3/858"	"18/3833"	0.802983963624342	0.999993806892627	0.933008575808911	"CP9g7683/CP10g8367/CP14g9339"	3
"ko04935"	"Growth hormone synthesis, secretion and action"	"3/858"	"18/3833"	0.802983963624342	0.999993806892627	0.933008575808911	"CP10g8411/CP7g7212/CP2g1801"	3
"ko04918"	"Thyroid hormone synthesis"	"6/858"	"34/3833"	0.805977575735699	0.999993806892627	0.933008575808911	"CP10g8411/CP3g3354/CP2g1650/CP2g1801/CP4g4118/CP2g1989"	6
"ko04020"	"Calcium signaling pathway"	"5/858"	"29/3833"	0.811133983590622	0.999993806892627	0.933008575808911	"CP7g6795/CP10g8367/CP2g2367/CP14g9339/CP6g5912"	5
"ko04613"	"Neutrophil extracellular trap formation"	"5/858"	"29/3833"	0.811133983590622	0.999993806892627	0.933008575808911	"CP7g6795/CP12g8814/CP5g4809/CP3g2698/CP6g5912"	5
"ko04976"	"Bile secretion"	"5/858"	"29/3833"	0.811133983590622	0.999993806892627	0.933008575808911	"CP2g1650/CP2g1606/CP3g2947/CP4g4410/CP4g3721"	5
"ko02024"	"Quorum sensing"	"4/858"	"24/3833"	0.819398169568313	0.999993806892627	0.933008575808911	"CP4g4157/CP6g5773/CP3g2881/CP3g3412"	4
"ko04726"	"Serotonergic synapse"	"1/858"	"7/3833"	0.830585747473478	0.999993806892627	0.933008575808911	"CP4g4088"	1
"ko04975"	"Fat digestion and absorption"	"1/858"	"7/3833"	0.830585747473478	0.999993806892627	0.933008575808911	"CP3g3560"	1
"ko05221"	NA	"1/858"	"7/3833"	0.830585747473478	0.999993806892627	0.933008575808911	"CP1g965"	1
"ko04013"	"MAPK signaling pathway - fly"	"5/858"	"30/3833"	0.834823517461752	0.999993806892627	0.933008575808911	"CP6g6008/CP10g8411/CP1g627/CP2g1801/CP1g1297"	5
"ko00240"	"Pyrimidine metabolism"	"9/858"	"51/3833"	0.838033043920046	0.999993806892627	0.933008575808911	"CP6g5977/CP11g7997/CP1g159/CP5g5388/CP2g1992/CP5g4639/CP1g549/CP1g151/CP7g6932"	9
"ko04151"	"PI3K-Akt signaling pathway"	"12/858"	"67/3833"	0.850191456236196	0.999993806892627	0.933008575808911	"CP4g4075/CP4g3969/CP3g2793/CP10g8411/CP7g7212/CP11g7938/CP2g1801/CP3g3575/CP3g3434/CP2g2085/CP10g8566/CP4g3786"	12
"ko03018"	"RNA degradation"	"17/858"	"92/3833"	0.850597965424361	0.999993806892627	0.933008575808911	"CP11g7887/CP3g3325/CP6g5930/CP5g5393/CP12g8974/CP5g5315/CP14g9578/CP4g4154/CP1g995/CP5g4696/CP6g5752/CP1g1040/CP4g3592/CP5g5062/CP5g4973/CP10g8502/CP10g8498"	17
"ko04144"	"Endocytosis"	"17/858"	"92/3833"	0.850597965424361	0.999993806892627	0.933008575808911	"CP1g1140/CP11g7992/CP13g9110/CP13g9122/CP6g5990/CP3g2584/CP1g1065/CP9g7626/CP5g4630/CP3g3234/CP2g1542/CP1g104/CP6g5810/CP2g1541/CP9g7576/CP2g1784/CP1g1068"	17
"ko00940"	"Phenylpropanoid biosynthesis"	"2/858"	"14/3833"	0.85544096489921	0.999993806892627	0.933008575808911	"CP3g3415/CP16g10000"	2
"ko04923"	"Regulation of lipolysis in adipocytes"	"2/858"	"14/3833"	0.85544096489921	0.999993806892627	0.933008575808911	"CP5g4572/CP8g6270"	2
"ko04924"	"Renin secretion"	"2/858"	"14/3833"	0.85544096489921	0.999993806892627	0.933008575808911	"CP10g8367/CP14g9339"	2
"ko05222"	NA	"2/858"	"14/3833"	0.85544096489921	0.999993806892627	0.933008575808911	"CP1g383/CP6g5815"	2
"ko03060"	"Protein export"	"5/858"	"31/3833"	0.856026654131134	0.999993806892627	0.933008575808911	"CP2g2360/CP5g5316/CP4g4118/CP5g4862/CP6g5986"	5
"ko05031"	NA	"5/858"	"31/3833"	0.856026654131134	0.999993806892627	0.933008575808911	"CP10g8411/CP9g7683/CP2g1801/CP10g8367/CP14g9339"	5
"ko05146"	NA	"5/858"	"31/3833"	0.856026654131134	0.999993806892627	0.933008575808911	"CP6g5990/CP1g1065/CP10g8566/CP4g3786/CP1g1068"	5
"ko00780"	"Biotin metabolism"	"3/858"	"20/3833"	0.858601623411238	0.999993806892627	0.933008575808911	"CP8g6446/CP1g17/CP8g6483"	3
"ko04361"	"Axon regeneration"	"3/858"	"20/3833"	0.858601623411238	0.999993806892627	0.933008575808911	"CP4g4088/CP13g9203/CP9g7742"	3
"ko04668"	"TNF signaling pathway"	"3/858"	"20/3833"	0.858601623411238	0.999993806892627	0.933008575808911	"CP10g8411/CP3g3392/CP2g1801"	3
"ko05226"	NA	"3/858"	"20/3833"	0.858601623411238	0.999993806892627	0.933008575808911	"CP7g7212/CP4g4410/CP6g5815"	3
"ko04140"	"Autophagy - animal"	"11/858"	"63/3833"	0.865503003622772	0.999993806892627	0.933008575808911	"CP1g1318/CP6g5745/CP2g2361/CP4g3785/CP4g4100/CP1g1065/CP4g4192/CP10g8435/CP2g2033/CP2g1730/CP1g1068"	11
"ko00592"	"alpha-Linolenic acid metabolism"	"4/858"	"26/3833"	0.86614151123412	0.999993806892627	0.933008575808911	"CP1g316/CP5g4861/CP3g3299/CP10g8399"	4
"ko04015"	"Rap1 signaling pathway"	"1/858"	"8/3833"	0.868577757057314	0.999993806892627	0.933008575808911	"CP10g8367"	1
"ko04962"	"Vasopressin-regulated water reabsorption"	"1/858"	"8/3833"	0.868577757057314	0.999993806892627	0.933008575808911	"CP6g5990"	1
"ko04977"	"Vitamin digestion and absorption"	"1/858"	"8/3833"	0.868577757057314	0.999993806892627	0.933008575808911	"CP5g4844"	1
"ko04138"	"Autophagy - yeast"	"12/858"	"69/3833"	0.877086366178808	0.999993806892627	0.933008575808911	"CP1g1318/CP1g166/CP11g7804/CP4g3785/CP4g4100/CP1g1065/CP10g8435/CP1g104/CP12g8884/CP12g8883/CP7g7076/CP1g1068"	12
"ko04152"	"AMPK signaling pathway"	"11/858"	"64/3833"	0.878765275272211	0.999993806892627	0.933008575808911	"CP3g3031/CP13g8998/CP11g7978/CP11g8015/CP2g1806/CP3g3575/CP7g7126/CP3g3434/CP2g2103/CP5g4944/CP1g965"	11
"ko00100"	"Steroid biosynthesis"	"3/858"	"21/3833"	0.880865616069932	0.999993806892627	0.933008575808911	"CP1g420/CP1g419/CP2g1611"	3
"ko05133"	NA	"3/858"	"21/3833"	0.880865616069932	0.999993806892627	0.933008575808911	"CP2g2196/CP10g8367/CP3g2916"	3
"ko05142"	NA	"3/858"	"21/3833"	0.880865616069932	0.999993806892627	0.933008575808911	"CP2g2196/CP3g3434/CP3g2916"	3
"ko04270"	"Vascular smooth muscle contraction"	"2/858"	"15/3833"	0.881463757414764	0.999993806892627	0.933008575808911	"CP9g7683/CP10g8367"	2
"ko04927"	"Cortisol synthesis and secretion"	"2/858"	"15/3833"	0.881463757414764	0.999993806892627	0.933008575808911	"CP10g8411/CP2g1801"	2
"ko05030"	NA	"2/858"	"15/3833"	0.881463757414764	0.999993806892627	0.933008575808911	"CP10g8411/CP2g1801"	2
"ko05223"	NA	"2/858"	"15/3833"	0.881463757414764	0.999993806892627	0.933008575808911	"CP1g383/CP6g5815"	2
"ko05224"	NA	"2/858"	"15/3833"	0.881463757414764	0.999993806892627	0.933008575808911	"CP7g7212/CP6g5815"	2
"ko04921"	"Oxytocin signaling pathway"	"6/858"	"38/3833"	0.883803652484352	0.999993806892627	0.933008575808911	"CP13g8998/CP11g8015/CP2g1806/CP9g7683/CP10g8367/CP14g9339"	6
"ko04024"	"cAMP signaling pathway"	"5/858"	"33/3833"	0.891646385625603	0.999993806892627	0.933008575808911	"CP2g1650/CP9g7683/CP5g4861/CP10g8367/CP10g8399"	5
"ko05225"	NA	"5/858"	"33/3833"	0.891646385625603	0.999993806892627	0.933008575808911	"CP2g2371/CP4g4323/CP7g7212/CP1g1277/CP6g5815"	5
"ko05130"	NA	"10/858"	"60/3833"	0.893433467688154	0.999993806892627	0.933008575808911	"CP2g2196/CP9g7667/CP1g207/CP3g3203/CP5g5127/CP5g4996/CP4g3864/CP4g4192/CP1g104/CP3g2916"	10
"ko01522"	NA	"1/858"	"9/3833"	0.898057569984065	0.999993806892627	0.933008575808911	"CP6g5815"	1
"ko03450"	"Non-homologous end-joining"	"1/858"	"9/3833"	0.898057569984065	0.999993806892627	0.933008575808911	"CP5g4532"	1
"ko04520"	"Adherens junction"	"1/858"	"9/3833"	0.898057569984065	0.999993806892627	0.933008575808911	"CP10g8501"	1
"ko05211"	NA	"1/858"	"9/3833"	0.898057569984065	0.999993806892627	0.933008575808911	"CP15g9965"	1
"ko05217"	NA	"1/858"	"9/3833"	0.898057569984065	0.999993806892627	0.933008575808911	"CP7g7212"	1
"ko05205"	NA	"6/858"	"39/3833"	0.898523555798511	0.999993806892627	0.933008575808911	"CP11g7938/CP9g7683/CP1g775/CP2g2033/CP10g8566/CP4g3786"	6
"ko04064"	"NF-kappa B signaling pathway"	"3/858"	"22/3833"	0.899953912752526	0.999993806892627	0.933008575808911	"CP2g2196/CP10g8501/CP3g2916"	3
"ko04141"	"Protein processing in endoplasmic reticulum"	"23/858"	"127/3833"	0.90279784407755	0.999993806892627	0.933008575808911	"CP1g1318/CP6g6020/CP6g6008/CP3g3354/CP3g3018/CP3g3422/CP4g4498/CP2g2283/CP3g3101/CP9g7626/CP2g2085/CP4g4118/CP12g8885/CP8g6435/CP1g40/CP11g7835/CP2g2265/CP1g339/CP9g7576/CP6g5986/CP1g1067/CP4g4270/CP2g1784"	23
"ko04120"	"Ubiquitin mediated proteolysis"	"16/858"	"92/3833"	0.90446764077905	0.999993806892627	0.933008575808911	"CP6g6020/CP8g6519/CP6g6008/CP3g2885/CP1g719/CP9g7308/CP8g6664/CP4g4237/CP6g5496/CP5g5216/CP7g6846/CP2g1930/CP8g6518/CP10g8278/CP1g113/CP8g6462"	16
"ko04114"	"Oocyte meiosis"	"7/858"	"45/3833"	0.905433030763827	0.999993806892627	0.933008575808911	"CP4g4075/CP6g6020/CP9g7683/CP3g3575/CP5g5216/CP10g8367/CP14g9339"	7
"ko05034"	NA	"7/858"	"45/3833"	0.905433030763827	0.999993806892627	0.933008575808911	"CP10g8411/CP9g7683/CP12g8814/CP2g1801/CP5g4809/CP3g2698/CP10g8367"	7
"ko01523"	NA	"5/858"	"34/3833"	0.90641687008938	0.999993806892627	0.933008575808911	"CP2g1606/CP3g2947/CP4g3721/CP5g4844/CP8g6669"	5
"ko02010"	"ABC transporters"	"9/858"	"56/3833"	0.908075846794083	0.999993806892627	0.933008575808911	"CP8g6315/CP8g6314/CP2g1817/CP9g7296/CP2g1606/CP3g2947/CP4g4410/CP4g3721/CP5g4844"	9
"ko04142"	"Lysosome"	"8/858"	"51/3833"	0.9121247799682	0.999993806892627	0.933008575808911	"CP14g9616/CP7g7084/CP5g5296/CP2g1756/CP2g2033/CP3g3234/CP6g5754/CP8g6427"	8
"ko04070"	"Phosphatidylinositol signaling system"	"5/858"	"35/3833"	0.919398100288816	0.999993806892627	0.933008575808911	"CP10g8367/CP3g2574/CP2g1542/CP6g5810/CP2g1541"	5
"ko04912"	"GnRH signaling pathway"	"1/858"	"10/3833"	0.920930636133038	0.999993806892627	0.933008575808911	"CP10g8367"	1
"ko05032"	NA	"1/858"	"10/3833"	0.920930636133038	0.999993806892627	0.933008575808911	"CP2g2270"	1
"ko04130"	"SNARE interactions in vesicular transport"	"2/858"	"17/3833"	0.920992519113647	0.999993806892627	0.933008575808911	"CP1g1164/CP1g166"	2
"ko05202"	NA	"4/858"	"30/3833"	0.929244511318494	0.999993806892627	0.933008575808911	"CP1g1528/CP1g775/CP3g2698/CP1g965"	4
"ko04914"	"Progesterone-mediated oocyte maturation"	"3/858"	"24/3833"	0.930074915159844	0.999993806892627	0.933008575808911	"CP5g5216/CP2g2085/CP1g965"	3
"ko04928"	"Parathyroid hormone synthesis, secretion and action"	"3/858"	"24/3833"	0.930074915159844	0.999993806892627	0.933008575808911	"CP10g8411/CP14g9593/CP2g1801"	3
"ko00670"	"One carbon pool by folate"	"2/858"	"18/3833"	0.93574358854981	0.999993806892627	0.933008575808911	"CP2g2023/CP1g1151"	2
"ko00511"	"Other glycan degradation"	"1/858"	"11/3833"	0.938676258470954	0.999993806892627	0.933008575808911	"CP7g7084"	1
"ko04330"	"Notch signaling pathway"	"1/858"	"11/3833"	0.938676258470954	0.999993806892627	0.933008575808911	"CP4g4249"	1
"ko04740"	"Olfactory transduction"	"1/858"	"11/3833"	0.938676258470954	0.999993806892627	0.933008575808911	"CP10g8367"	1
"ko05218"	NA	"1/858"	"11/3833"	0.938676258470954	0.999993806892627	0.933008575808911	"CP6g5815"	1
"ko04150"	"mTOR signaling pathway"	"4/858"	"31/3833"	0.940091601272176	0.999993806892627	0.933008575808911	"CP3g2793/CP7g7212/CP11g7938/CP5g5064"	4
"ko05164"	NA	"4/858"	"31/3833"	0.940091601272176	0.999993806892627	0.933008575808911	"CP1g1318/CP2g2196/CP3g2916/CP6g5912"	4
"ko04016"	"MAPK signaling pathway - plant"	"16/858"	"97/3833"	0.941582404940196	0.999993806892627	0.933008575808911	"CP6g5432/CP3g3222/CP8g6178/CP8g6445/CP6g5760/CP1g378/CP6g5547/CP5g4626/CP10g8367/CP3g2753/CP3g2801/CP5g5388/CP9g7316/CP11g8104/CP5g5367/CP3g3480"	16
"ko00740"	"Riboflavin metabolism"	"3/858"	"25/3833"	0.94177945845959	0.999993806892627	0.933008575808911	"CP4g3818/CP2g2031/CP1g549"	3
"ko00950"	"Isoquinoline alkaloid biosynthesis"	"1/858"	"12/3833"	0.95244281269176	0.999993806892627	0.933008575808911	"CP1g103"	1
"ko03070"	"Bacterial secretion system"	"1/858"	"12/3833"	0.95244281269176	0.999993806892627	0.933008575808911	"CP5g5316"	1
"ko04350"	"TGF-beta signaling pathway"	"1/858"	"12/3833"	0.95244281269176	0.999993806892627	0.933008575808911	"CP6g6020"	1
"ko04380"	"Osteoclast differentiation"	"1/858"	"12/3833"	0.95244281269176	0.999993806892627	0.933008575808911	"CP14g9339"	1
"ko04713"	"Circadian entrainment"	"1/858"	"12/3833"	0.95244281269176	0.999993806892627	0.933008575808911	"CP10g8367"	1
"ko04930"	NA	"1/858"	"12/3833"	0.95244281269176	0.999993806892627	0.933008575808911	"CP3g3075"	1
"ko05216"	NA	"1/858"	"12/3833"	0.95244281269176	0.999993806892627	0.933008575808911	"CP14g9558"	1
"ko04010"	"MAPK signaling pathway"	"10/858"	"67/3833"	0.953582553162173	0.999993806892627	0.933008575808911	"CP2g2196/CP10g8411/CP9g7545/CP2g1801/CP9g7626/CP3g2916/CP13g9203/CP9g7576/CP14g9339/CP2g1784"	10
"ko00350"	"Tyrosine metabolism"	"2/858"	"20/3833"	0.957775226223854	0.999993806892627	0.933008575808911	"CP3g2759/CP1g103"	2
"ko05165"	NA	"12/858"	"79/3833"	0.959276608290645	0.999993806892627	0.933008575808911	"CP4g3969/CP3g3075/CP7g7212/CP3g3575/CP3g3434/CP5g5123/CP5g5064/CP2g1756/CP10g8566/CP6g5754/CP1g965/CP4g3786"	12
"ko05203"	NA	"12/858"	"79/3833"	0.959276608290645	0.999993806892627	0.933008575808911	"CP4g4075/CP3g3075/CP10g8411/CP12g8814/CP2g1801/CP4g4249/CP5g4809/CP5g5123/CP7g6744/CP6g5754/CP1g965/CP4g4509"	12
"ko04136"	"Autophagy - other"	"3/858"	"27/3833"	0.959932876773032	0.999993806892627	0.933008575808911	"CP4g3785/CP4g4100/CP10g8435"	3
"ko04623"	"Cytosolic DNA-sensing pathway"	"1/858"	"13/3833"	0.963121710025042	0.999993806892627	0.933008575808911	"CP7g6827"	1
"ko05213"	NA	"1/858"	"13/3833"	0.963121710025042	0.999993806892627	0.933008575808911	"CP7g7212"	1
"ko04620"	"Toll-like receptor signaling pathway"	"2/858"	"21/3833"	0.965870974661109	0.999993806892627	0.933008575808911	"CP2g2196/CP3g2916"	2
"ko04919"	"Thyroid hormone signaling pathway"	"3/858"	"28/3833"	0.966872772036268	0.999993806892627	0.933008575808911	"CP7g7212/CP2g1650/CP1g1292"	3
"ko00960"	"Tropane, piperidine and pyridine alkaloid biosynthesis"	"1/858"	"14/3833"	0.971404844265491	0.999993806892627	0.933008575808911	"CP1g103"	1
"ko05220"	NA	"1/858"	"14/3833"	0.971404844265491	0.999993806892627	0.933008575808911	"CP6g5815"	1
"ko05169"	NA	"10/858"	"71/3833"	0.972302970056522	0.999993806892627	0.933008575808911	"CP2g2196/CP2g2387/CP4g4249/CP2g2282/CP6g5613/CP3g2916/CP4g4406/CP1g965/CP4g4129/CP6g5815"	10
"ko05161"	NA	"6/858"	"48/3833"	0.973125298480813	0.999993806892627	0.933008575808911	"CP2g2196/CP10g8411/CP2g1801/CP3g2916/CP1g965/CP6g5815"	6
"ko03008"	"Ribosome biogenesis in eukaryotes"	"11/858"	"78/3833"	0.976866691077145	0.999993806892627	0.933008575808911	"CP1g225/CP2g2080/CP10g8501/CP2g1727/CP14g9453/CP1g718/CP11g7802/CP11g7750/CP7g6803/CP3g2815/CP14g9501"	11
"ko05214"	NA	"2/858"	"23/3833"	0.977817191222546	0.999993806892627	0.933008575808911	"CP10g8367/CP6g5815"	2
"ko04745"	"Phototransduction - fly"	"1/858"	"15/3833"	0.977829207611971	0.999993806892627	0.933008575808911	"CP10g8367"	1
"ko05212"	NA	"1/858"	"15/3833"	0.977829207611971	0.999993806892627	0.933008575808911	"CP6g5815"	1
"ko04974"	"Protein digestion and absorption"	"5/858"	"45/3833"	0.98408394653175	0.999993806892627	0.933008575808911	"CP4g3969/CP2g1650/CP10g8566/CP4g3786/CP7g7076"	5
"ko04925"	"Aldosterone synthesis and secretion"	"4/858"	"39/3833"	0.985408502258151	0.999993806892627	0.933008575808911	"CP10g8411/CP2g1650/CP2g1801/CP10g8367"	4
"ko04926"	"Relaxin signaling pathway"	"4/858"	"39/3833"	0.985408502258151	0.999993806892627	0.933008575808911	"CP10g8411/CP2g1801/CP10g8566/CP4g3786"	4
"ko04933"	NA	"2/858"	"25/3833"	0.985668523326706	0.999993806892627	0.933008575808911	"CP10g8566/CP4g3786"	2
"ko05200"	NA	"10/858"	"76/3833"	0.986008629836522	0.999993806892627	0.933008575808911	"CP6g6020/CP2g2371/CP4g4323/CP7g7212/CP14g9558/CP10g8367/CP2g2085/CP1g965/CP6g5815/CP15g9965"	10
"ko03020"	"RNA polymerase"	"3/858"	"33/3833"	0.987564212916264	0.999993806892627	0.933008575808911	"CP1g1273/CP7g6827/CP1g1057"	3
"ko04111"	"Cell cycle - yeast"	"9/858"	"71/3833"	0.987627000373382	0.999993806892627	0.933008575808911	"CP6g6020/CP2g2450/CP5g5216/CP10g8286/CP3g3434/CP8g6186/CP13g9051/CP3g3566/CP2g2462"	9
"ko00130"	"Ubiquinone and other terpenoid-quinone biosynthesis"	"2/858"	"26/3833"	0.988503793798688	0.999993806892627	0.933008575808911	"CP2g2359/CP14g9396"	2
"ko01524"	NA	"4/858"	"41/3833"	0.98994164455753	0.999993806892627	0.933008575808911	"CP2g2371/CP4g4323/CP3g2801/CP11g8104"	4
"ko00564"	"Glycerophospholipid metabolism"	"7/858"	"61/3833"	0.991039154512293	0.999993806892627	0.933008575808911	"CP5g5046/CP1g316/CP6g5805/CP6g6078/CP7g6690/CP1g1534/CP3g3560"	7
"ko05170"	NA	"5/858"	"50/3833"	0.993412188112021	0.999993806892627	0.933008575808911	"CP6g6020/CP2g2196/CP10g8367/CP3g2916/CP14g9339"	5
"ko00515"	"Mannose type O-glycan biosynthesis"	"1/858"	"20/3833"	0.993795166470358	0.999993806892627	0.933008575808911	"CP14g9595"	1
"ko00052"	"Galactose metabolism"	"2/858"	"29/3833"	0.994107886112735	0.999993806892627	0.933008575808911	"CP7g7084/CP4g4298"	2
"ko04014"	"Ras signaling pathway"	"2/858"	"29/3833"	0.994107886112735	0.999993806892627	0.933008575808911	"CP6g5990/CP10g8367"	2
"ko04611"	"Platelet activation"	"3/858"	"37/3833"	0.994482977631572	0.999993806892627	0.933008575808911	"CP9g7683/CP10g8566/CP4g3786"	3
"ko00360"	"Phenylalanine metabolism"	"1/858"	"21/3833"	0.99519137606082	0.999993806892627	0.933008575808911	"CP1g103"	1
"ko00513"	"Various types of N-glycan biosynthesis"	"2/858"	"31/3833"	0.996246173715096	0.999993806892627	0.933008575808911	"CP10g8660/CP3g3443"	2
"ko03410"	"Base excision repair"	"3/858"	"39/3833"	0.996354670140198	0.999993806892627	0.933008575808911	"CP4g4493/CP11g8161/CP10g8269"	3
"ko03430"	"Mismatch repair"	"3/858"	"39/3833"	0.996354670140198	0.999993806892627	0.933008575808911	"CP2g1870/CP4g4028/CP4g4029"	3
"ko05210"	NA	"1/858"	"23/3833"	0.997112626864732	0.999993806892627	0.933008575808911	"CP7g7212"	1
"ko04110"	"Cell cycle"	"7/858"	"68/3833"	0.997207157979046	0.999993806892627	0.933008575808911	"CP4g4075/CP6g6020/CP7g7212/CP5g5216/CP1g990/CP1g965/CP6g5815"	7
"ko04113"	"Meiosis - yeast"	"3/858"	"49/3833"	0.999569383091347	0.999993806892627	0.933008575808911	"CP9g7683/CP3g3575/CP5g5216"	3
"ko00510"	"N-Glycan biosynthesis"	"2/858"	"41/3833"	0.999624745513095	0.999993806892627	0.933008575808911	"CP3g3443/CP1g1067"	2
"ko00514"	"Other types of O-glycan biosynthesis"	"1/858"	"32/3833"	0.99971024524692	0.999993806892627	0.933008575808911	"CP1g1355"	1
"ko03460"	"Fanconi anemia pathway"	"3/858"	"55/3833"	0.999885257938443	0.999993806892627	0.933008575808911	"CP2g1870/CP1g113/CP4g4038"	3
"ko03420"	"Nucleotide excision repair"	"3/858"	"56/3833"	0.999908181616404	0.999993806892627	0.933008575808911	"CP2g1870/CP1g990/CP4g4509"	3
"ko03440"	"Homologous recombination"	"2/858"	"49/3833"	0.999943095525301	0.999993806892627	0.933008575808911	"CP2g1870/CP4g4038"	2
"ko00970"	"Aminoacyl-tRNA biosynthesis"	"3/858"	"63/3833"	0.999981034822515	0.999993806892627	0.933008575808911	"CP2g1822/CP7g6802/CP11g8094"	3
"ko03030"	"DNA replication"	"1/858"	"47/3833"	0.999993806892627	0.999993806892627	0.933008575808911	"CP2g1870"	1
